UTC,mean,524,527,283,376,511,654,206,528,557,563,576,602,645,661,663,691,698,937,943,1076,1167,316,945
1,0.24569017534810408,0.3333333333333333,0.2231638418079096,0.290960451977401,0.2861111111111111,0.0324074074074074,0.0,0.0,0.2592449922958397,0.0,0.3319444444444445,0.2796610169491525,0.4708333333333332,0.0675287356321839,0.0116959064327485,0.0,0.0,0.6101694915254238,0.1144067796610169,0.2951977401129944,0.5569444444444446,0.8694444444444442,0,0.6178160919540229
2,0.22945241810945113,0.2833333333333333,0.2203389830508474,0.2598870056497175,0.2597222222222222,0.0231481481481481,0.0,0.0,0.1087570621468926,0.0,0.3402777777777778,0.2923728813559322,0.4180555555555555,0.067251461988304,0.0,0.0,0.0,0.5692090395480225,0.1016949152542373,0.2796610169491525,0.5694444444444445,0.8319444444444445,0,0.6522988505747127
3,0.2277327829938989,0.2666666666666666,0.2966101694915253,0.2528248587570622,0.2625,0.0154320987654321,0.0,0.0,0.0445402298850574,0.0,0.3402777777777777,0.2853107344632768,0.4527777777777777,0.0669642857142857,0.0,0.0,0.0,0.5296610169491526,0.0875706214689265,0.2457627118644068,0.5791666666666667,0.825,0,0.6867816091954023
4,0.2059197035167292,0.2319444444444444,0.2458333333333332,0.2231638418079096,0.2222222222222222,0.0402298850574712,0.0,0.0,0.025297619047619,0.0,0.3138888888888889,0.2520833333333332,0.4138888888888889,0.0570987654320987,0.0,0.0,0.0,0.5138888888888891,0.096045197740113,0.2090395480225988,0.5458333333333335,0.7249999999999999,0,0.6206896551724138
5,0.21201385234126882,0.2888888888888888,0.1916666666666666,0.2471751412429378,0.2208333333333333,0.0131578947368421,0.0,0.0,0.0154320987654321,0.0,0.3361111111111111,0.2041666666666666,0.3888888888888889,0.0733333333333333,0.0,0.0,0.0,0.5736111111111112,0.1440677966101695,0.2415254237288135,0.586111111111111,0.8111111111111111,0,0.5402298850574713
6,0.19381744521847835,0.2833333333333333,0.1875,0.2584745762711864,0.2013888888888889,0.0014619883040935,0.0,0.0,0.0,0.0,0.3444444444444444,0.1680555555555555,0.2652777777777778,0.0670289855072463,0.0,0.0,0.0,0.5611111111111112,0.1370056497175141,0.2387005649717514,0.4944444444444444,0.8041666666666666,0,0.4454022988505747
7,0.18037505816526264,0.3180555555555556,0.2180555555555555,0.1906779661016949,0.1472222222222222,0.0,0.0,0.003030303030303,0.0,0.0,0.3222222222222222,0.1819444444444444,0.275,0.0736434108527131,0.0,0.0,0.0,0.4513888888888889,0.097457627118644,0.1836158192090395,0.4819444444444444,0.8263888888888888,0,0.3779761904761905
8,0.18206779643191354,0.2666666666666666,0.2019774011299435,0.2180555555555555,0.1638888888888888,0.0,0.0,0.0181818181818181,0.0017006802721088,0.0,0.3319444444444445,0.2180555555555555,0.248611111111111,0.0875,0.0146198830409356,0.0,0.0,0.3177966101694915,0.1313559322033898,0.2274011299435028,0.5583333333333333,0.8069444444444446,0,0.37452107279693486
9,0.18997118971381896,0.3583333333333333,0.231638418079096,0.1972222222222222,0.1236111111111111,0.0,0.0,0.0,0.0048076923076923,0.0,0.3333333333333332,0.2222222222222222,0.2597222222222222,0.0585106382978723,0.3005050505050505,0.0,0.0,0.3152777777777778,0.1440677966101695,0.2161016949152542,0.5555555555555555,0.7208333333333332,0,0.3275862068965517
