UTC,mean,524,527,283,376,511,654,206,528,557,563,576,602,645,661,663,691,698,937,943,1076,1167,316,945
1,43.66875938273028,0.0,32.719298245614034,0.0,0.0,2.727272727272727,0.0,0.0,201.9928229665072,80.12905844155844,89.54729729729729,8.070707070707071,0.1363636363636363,45.189393939393945,0.0,,,82.5,16.768104776579353,0.0,283.24833702882484,0.0,,30.344827586206897
2,40.67827910282887,0.0,26.57894736842105,0.0,0.0,0.0,0.0,0.0,142.2846889952153,107.04545454545456,78.84520884520884,4.555555555555555,3.462962962962963,34.88636363636363,0.0,,,88.94067796610169,16.016949152542374,0.0,279.5676274944568,0.0,,31.379310344827587
3,40.97933918367994,0.0,25.74561403508772,0.0,0.9051724137931034,15.833333333333334,0.0,0.0,123.87117346938774,116.25,68.33538083538083,3.8333333333333335,6.045454545454546,26.5686274509804,0.0,,,99.19491525423727,12.09553158705701,0.0,272.54434589800445,0.0,,48.36206896551724
4,40.811886084809444,0.0,22.75862068965517,0.0,0.4622496147919877,10.0,0.0,0.0,97.90151515151516,138.75,70.67424242424242,5.74468085106383,4.5123966942148765,22.299465240641712,0.0,,,101.65324675324676,8.135593220338983,0.0,283.9718614718615,0.0,,49.3730407523511
5,36.11099079850877,0.0,20.43103448275862,15.728395061728396,0.0,16.363636363636363,0.0,0.0,79.47115384615384,22.5,70.83333333333333,2.441860465116279,3.101851851851852,23.42013888888889,0.0,,,99.58333333333331,5.677966101694915,0.0,296.9767441860465,0.0,,65.6896551724138
6,45.28672003183428,0.0,22.54237288135593,34.11647727272727,0.0,5.714285714285714,0.0,,54.46078431372549,65.3114478114478,86.64285714285714,18.91189592720205,6.526785714285714,55.73863636363637,4.12280701754386,,50.0,98.29166666666669,8.389830508474576,0.0,332.20406189555126,0.0,,62.758620689655174
7,57.83663851944814,27.625,30.819444444444443,112.84469696969695,0.0,28.38997113997113,6.25,4.408163265306123,21.05587121212121,86.24147317329135,96.26958874458872,40.08094098883573,38.29752066115703,83.69047619047619,89.70494417862838,109.85830241187384,37.91263282172373,96.29166666666669,16.889830508474578,7.838983050847458,297.4829931972789,0.0,44.16666666666666,54.107142857142854
8,83.11763735780701,41.583333333333336,66.20388509795289,149.06439393939394,0.7758620689655172,41.58683662016995,58.55568181818181,19.0,16.96808510638298,124.73658008658008,119.36489571035024,59.79734848484849,74.80263157894737,147.2183372183372,142.32456140350877,132.43677849927852,61.06116722783389,98.135593220339,28.99122807017544,72.83898305084746,279.9072356215213,40.709770114942536,79.87137862137862,55.775862068965516
9,106.51435065014034,144.82142857142856,70.80508474576271,151.82067099567104,5.7641065830721,46.77411873840445,126.9335827216262,37.73140495867769,35.861428571428576,161.8132798573975,129.5576298701299,87.07954545454545,79.20833333333333,142.03436807095343,172.54166666666666,142.0462416371507,100.76384142173616,95.99621212121212,37.58771929824562,120.46610169491524,284.8328877005348,77.62931034482759,112.0031055900621,85.77586206896552
10,121.11931686400021,199.719696969697,66.462249614792,151.22499999999997,14.206856702619412,48.14436821040595,155.52272727272725,49.22727272727273,56.49871355060034,181.4276542666373,128.03305785123968,78.00757575757576,91.18939393939394,158.5227272727273,196.59848484848487,154.549512987013,131.2776907001045,94.09848484848484,44.4915254237288,142.51155624036977,281.2280366692132,97.97021943573664,143.4881422924901,121.37931034482759
