UTC,input_voltage_mcu,input_voltage_inv,output_voltage_inv,output_current_inv,battery_voltage_inv,temperature_inv,pv_input_voltage,pv_input_current,mppt_output_voltage,mppt_output_current,temperature_mppt,temperature_bat
2021-08-01 14:22:18,0.0,,,,,,80.01,1.39,25.53,4.31,35.44,28.04
2021-08-01 14:27:18,0.0,,229.8,7.086614173228347,25.4,34.7,79.82,1.31,25.16,4.25,36.13,27.55
2021-08-01 14:32:18,199.66666666666666,,229.7,7.2,25.0,34.7,79.5,1.27,25.59,3.76,36.39,28.16
2021-08-01 14:37:18,0.0,199.1,198.3,5.859375,25.6,34.2,78.5,1.25,25.32,3.96,36.32,28.33
2021-08-01 14:42:18,0.0,,229.7,4.761904761904762,25.2,34.2,80.13,1.17,25.31,3.57,36.37,28.2
2021-08-01 14:47:18,0.0,,229.8,4.761904761904762,25.2,34.4,81.06,1.26,25.33,3.91,36.67,28.22
2021-08-01 14:52:18,0.0,,229.7,0.0,25.2,33.7,79.13,1.03,25.31,3.25,36.6,27.98
2021-08-01 14:57:18,193.2777777777778,,229.6,4.8,25.0,34.1,78.62,0.64,26.76,1.75,36.3,27.8
2021-08-01 15:02:18,0.0,191.5,191.2,3.3834586466165413,26.6,33.1,26.32,0.86,25.47,0.86,34.45,27.71
2021-08-01 15:07:18,0.0,,229.8,4.761904761904762,25.2,33.8,25.95,1.0,25.06,0.99,33.9,27.9
2021-08-01 15:12:19,0.0,,229.7,7.258064516129032,24.8,34.1,25.85,1.33,24.95,1.2,33.74,28.08
2021-08-01 15:17:19,194.55555555555557,,229.7,12.096774193548386,24.8,34.2,27.81,1.39,26.77,1.41,33.58,28.09
2021-08-01 15:22:19,194.55555555555557,193.5,193.2,9.022556390977444,26.6,33.3,78.12,0.94,26.91,2.92,34.23,28.22
2021-08-01 15:27:19,193.2777777777778,192.3,192.0,8.955223880597014,26.8,32.8,78.34,0.84,26.99,2.37,34.85,28.17
2021-08-01 15:32:19,195.83333333333334,196.5,196.8,6.716417910447761,26.8,32.5,79.84,0.99,27.07,3.19,35.09,28.26
2021-08-01 15:37:19,0.0,185.8,185.3,5.555555555555555,27.0,32.3,78.92,1.0,25.86,3.16,35.32,28.31
2021-08-01 15:42:19,0.0,,229.6,7.03125,25.6,33.1,77.51,1.01,25.73,3.14,35.73,28.36
2021-08-01 15:47:19,0.0,,229.7,5.905511811023622,25.4,33.8,78.83,0.91,25.58,2.79,36.29,28.47
2021-08-01 15:52:20,0.0,,229.7,9.523809523809524,25.2,33.1,77.69,0.87,25.37,2.65,36.64,28.56
2021-08-01 15:57:20,0.0,,229.8,8.333333333333334,25.2,34.4,74.89,0.89,25.25,2.65,36.94,28.64
2021-08-01 16:02:20,197.11111111111111,199.5,198.8,4.651162790697675,25.8,34.4,79.25,0.89,26.91,2.5,37.21,28.74
2021-08-01 16:07:20,0.0,197.9,197.4,0.0,26.8,32.8,70.19,0.87,26.02,2.56,36.93,28.69
2021-08-01 16:12:20,0.0,,229.7,0.0,25.8,33.7,69.35,0.78,25.8,2.13,36.88,28.74
2021-08-01 16:17:20,0.0,,229.7,0.0,25.6,34.4,68.84,0.87,25.62,2.24,36.97,28.76
2021-08-01 16:22:21,0.0,,229.7,0.0,25.4,33.4,76.54,0.82,25.53,2.35,37.1,28.81
2021-08-01 16:27:21,0.0,,229.9,0.0,25.4,34.6,73.63,0.87,25.44,2.37,37.5,28.83
2021-08-01 16:32:21,0.0,,229.7,0.0,25.2,35.2,78.26,0.79,25.42,2.42,37.88,28.88
2021-08-01 16:37:21,0.0,,229.8,0.0,25.2,35.6,77.43,0.8,25.18,2.47,38.16,28.91
2021-08-01 16:42:21,0.0,,229.7,6.0,25.0,36.0,77.4,0.77,25.15,2.43,38.41,28.93
2021-08-01 16:47:21,0.0,,229.8,6.0,25.0,36.3,77.06,0.75,25.12,2.35,38.6,28.93
2021-08-01 16:52:21,0.0,,229.9,6.0,25.0,34.6,77.11,0.71,25.26,2.21,38.53,28.94
2021-08-01 16:57:21,0.0,,229.7,0.0,25.0,35.6,76.07,0.69,25.26,2.12,38.53,28.91
2021-08-01 17:02:22,0.0,,229.7,0.0,25.0,36.1,76.05,0.62,25.24,1.83,38.23,28.88
2021-08-01 17:07:22,0.0,,229.8,0.0,25.0,36.4,54.89,0.64,25.2,1.46,37.56,28.86
2021-08-01 17:12:22,0.0,,229.7,0.0,25.0,36.7,26.0,0.87,25.18,0.83,36.95,28.87
2021-08-01 17:17:22,0.0,,229.9,0.0,25.0,37.0,26.53,0.72,25.17,0.85,36.73,28.89
2021-08-01 17:22:22,0.0,,229.9,0.0,25.0,35.2,59.73,0.35,25.13,0.86,36.46,28.91
2021-08-01 17:27:22,0.0,,229.7,6.048387096774193,24.8,35.3,26.31,0.66,25.0,0.49,36.09,28.84
2021-08-01 17:32:23,0.0,,229.7,6.048387096774193,24.8,35.9,26.32,0.55,24.99,0.58,35.9,28.81
2021-08-01 17:37:23,0.0,,229.8,6.048387096774193,24.8,36.3,26.31,0.5,24.98,0.54,35.79,28.75
2021-08-01 17:42:23,0.0,,229.8,0.0,25.0,36.7,26.39,0.58,25.12,0.58,35.73,28.77
2021-08-01 17:47:23,0.0,,229.7,0.0,25.0,37.0,26.37,0.66,25.11,0.51,35.69,28.72
2021-08-01 17:52:23,0.0,,229.8,0.0,25.0,35.3,26.35,0.47,25.08,0.65,35.51,28.73
2021-08-01 17:57:23,0.0,,229.8,0.0,24.8,36.0,26.3,0.54,25.06,0.53,35.36,28.67
2021-08-01 18:02:23,0.0,,229.8,0.0,24.8,36.4,26.26,0.54,25.06,0.44,35.31,28.59
2021-08-01 18:07:24,0.0,,229.8,0.0,24.8,36.7,26.11,0.58,25.05,0.45,35.31,28.58
2021-08-01 18:12:24,0.0,,229.6,0.0,24.8,37.0,9.3,0.0,25.04,0.0,34.71,28.53
2021-08-01 18:17:24,0.0,,229.7,6.048387096774193,24.8,36.6,2.36,0.0,24.88,0.0,34.39,28.67
2021-08-01 18:22:24,0.0,,229.7,6.048387096774193,24.8,35.5,0.71,0.0,24.87,0.0,34.12,28.73
2021-08-01 18:27:24,0.0,,229.6,6.048387096774193,24.8,36.0,0.26,0.0,24.99,0.0,33.93,28.75
2021-08-01 18:32:24,0.0,,229.7,0.0,24.8,36.4,0.25,0.0,25.13,0.0,33.86,28.69
2021-08-01 18:37:24,0.0,,229.7,0.0,25.0,36.7,0.23,0.0,25.14,0.0,33.83,28.68
2021-08-01 18:42:25,0.0,,229.7,0.0,25.0,36.9,0.34,0.0,25.13,0.0,33.83,28.69
2021-08-01 18:47:25,0.0,,229.6,0.0,25.0,37.1,0.35,0.0,25.13,0.0,33.86,28.7
2021-08-01 18:52:25,0.0,,229.7,0.0,25.0,35.6,0.2,0.0,25.12,0.0,33.74,28.68
2021-08-01 18:57:25,0.0,,229.7,0.0,25.0,36.1,0.21,0.0,25.1,0.0,33.6,28.68
2021-08-01 19:02:25,0.0,,229.7,0.0,25.0,36.5,0.31,0.0,24.94,0.0,33.57,28.7
2021-08-01 19:07:26,0.0,,229.7,0.0,24.8,36.3,0.27,0.0,24.9,0.0,33.5,28.7
2021-08-01 19:12:26,0.0,,229.8,0.0,24.8,36.5,0.29,0.0,24.9,0.0,33.49,28.72
2021-08-01 19:17:26,0.0,,229.7,0.0,24.8,36.7,0.32,0.0,25.04,0.0,33.52,28.74
2021-08-01 19:22:26,0.0,,229.7,0.0,25.0,35.5,0.34,0.0,25.07,0.0,33.44,28.73
2021-08-01 19:27:26,0.0,,229.7,0.0,24.8,36.1,0.18,0.0,24.95,0.0,33.36,28.71
2021-08-01 19:32:26,0.0,,229.7,0.0,24.8,36.5,0.35,0.0,24.95,0.0,33.38,28.71
2021-08-01 19:37:26,0.0,,229.7,0.0,24.8,36.8,0.28,0.0,24.96,0.0,33.44,28.72
2021-08-01 19:42:27,0.0,,229.7,4.878048780487805,24.6,36.5,0.31,0.0,24.79,0.0,33.48,28.72
2021-08-01 19:47:27,0.0,,229.6,7.317073170731707,24.6,36.9,0.36,0.0,24.7,0.0,33.49,28.74
2021-08-01 19:52:27,0.0,,229.8,7.317073170731707,24.6,35.6,0.21,0.0,24.7,0.0,33.28,28.79
2021-08-01 19:57:27,0.0,,229.8,0.0,24.6,36.1,0.24,0.0,24.8,0.0,33.1,28.74
2021-08-01 20:02:27,0.0,,229.7,0.0,24.6,36.3,0.46,0.0,24.84,0.0,33.04,28.73
2021-08-01 20:07:27,0.0,,229.8,0.0,24.6,36.4,0.46,0.0,24.86,0.0,33.0,28.68
2021-08-01 20:12:28,0.0,,229.7,0.0,24.6,36.6,0.24,0.0,24.84,0.0,32.98,28.63
2021-08-01 20:17:28,0.0,,229.7,0.0,24.6,36.7,0.42,0.0,24.83,0.0,32.96,28.6
2021-08-01 20:22:28,0.0,,229.8,0.0,24.8,35.3,0.4,0.0,24.85,0.0,32.83,28.59
2021-08-01 20:27:28,0.0,,229.7,0.0,24.8,35.7,0.28,0.0,24.87,0.0,32.71,28.53
2021-08-01 20:32:29,0.0,,229.8,4.878048780487805,24.6,35.5,0.32,0.0,24.7,0.0,32.61,28.51
2021-08-01 20:37:30,0.0,,,,,,0.22,0.0,24.68,0.0,32.57,28.47
2021-08-01 20:42:30,0.0,,229.7,4.878048780487805,24.6,35.7,0.2,0.0,24.8,0.0,32.56,28.46
2021-08-01 20:47:30,0.0,,229.8,0.0,24.6,35.9,0.31,0.0,24.82,0.0,32.56,28.43
2021-08-01 20:52:30,0.0,,229.7,0.0,24.6,36.0,0.4,0.0,24.8,0.0,32.5,28.44
2021-08-01 20:57:30,0.0,,229.7,0.0,24.6,35.0,0.25,0.0,24.81,0.0,32.42,28.43
2021-08-01 21:02:30,0.0,,229.7,0.0,24.6,35.4,0.25,0.0,24.83,0.0,32.46,28.39
2021-08-01 21:07:30,0.0,,229.7,0.0,24.6,35.7,0.38,0.0,24.8,0.0,32.61,28.23
2021-08-01 21:12:30,200.94444444444449,,229.7,0.0,24.6,36.1,1.73,0.0,26.23,0.0,32.72,28.27
2021-08-01 21:17:30,197.11111111111111,202.5,201.7,0.0,26.2,34.1,1.76,0.0,26.4,0.0,32.45,28.25
2021-08-01 21:22:30,197.11111111111111,197.8,197.0,3.435114503816794,26.2,32.9,0.23,0.0,26.41,0.0,32.07,28.16
2021-08-01 21:27:31,199.66666666666666,198.3,197.4,0.0,26.2,32.5,3.47,0.0,26.4,0.0,31.75,28.12
2021-08-01 21:32:31,202.22222222222226,202.2,201.4,0.0,26.2,32.3,3.61,0.0,26.41,0.0,31.47,28.07
